time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
22.83 	 -0.0445401 	 -0.626174 	 0.196047 	 0.00971912 	 0.205766 
22.84 	 -0.0507986 	 -0.625421 	 0.195576 	 0.0126417 	 0.208217 
22.85 	 -0.0570464 	 -0.624042 	 0.194715 	 0.0159417 	 0.210656 
22.86 	 -0.0632773 	 -0.622032 	 0.193462 	 0.0196132 	 0.213075 
22.87 	 -0.069485 	 -0.619385 	 0.191819 	 0.0236485 	 0.215467 
22.88 	 -0.0756629 	 -0.616096 	 0.189787 	 0.0280385 	 0.217825 
22.89 	 -0.0818047 	 -0.61216 	 0.18737 	 0.0327726 	 0.220142 
22.9 	 -0.0879039 	 -0.607573 	 0.184573 	 0.0378384 	 0.222411 
22.91 	 -0.093954 	 -0.602335 	 0.181404 	 0.0432222 	 0.224626 
22.92 	 -0.0999484 	 -0.596441 	 0.177871 	 0.0489087 	 0.22678 
22.93 	 -0.105881 	 -0.589892 	 0.173986 	 0.0548812 	 0.228867 
22.94 	 -0.111744 	 -0.582687 	 0.169762 	 0.0611214 	 0.230883 
22.95 	 -0.117532 	 -0.574827 	 0.165213 	 0.0676098 	 0.232823 
22.96 	 -0.123238 	 -0.566313 	 0.160355 	 0.0743257 	 0.234681 
22.97 	 -0.128856 	 -0.557148 	 0.155207 	 0.0812468 	 0.236454 
22.98 	 -0.134379 	 -0.547336 	 0.149789 	 0.0883501 	 0.238139 
22.99 	 -0.139801 	 -0.536882 	 0.144121 	 0.0956111 	 0.239732 
23 	 -0.145115 	 -0.525792 	 0.138228 	 0.103005 	 0.241233 
23.01 	 -0.150315 	 -0.514071 	 0.132135 	 0.110505 	 0.242639 
23.02 	 -0.155394 	 -0.501729 	 0.125866 	 0.118084 	 0.24395 
23.03 	 -0.160347 	 -0.488774 	 0.11945 	 0.125715 	 0.245165 
23.04 	 -0.165168 	 -0.475217 	 0.112916 	 0.13337 	 0.246286 
23.05 	 -0.16985 	 -0.461069 	 0.106292 	 0.14102 	 0.247312 
23.06 	 -0.174387 	 -0.446343 	 0.0996108 	 0.148636 	 0.248247 
23.07 	 -0.178774 	 -0.431051 	 0.0929026 	 0.156189 	 0.249092 
23.08 	 -0.183006 	 -0.41521 	 0.0861998 	 0.16365 	 0.24985 
23.09 	 -0.187077 	 -0.398836 	 0.0795349 	 0.17099 	 0.250524 
23.1 	 -0.190981 	 -0.381944 	 0.0729406 	 0.178179 	 0.25112 
23.11 	 -0.194714 	 -0.364554 	 0.0664499 	 0.18519 	 0.25164 
23.12 	 -0.198271 	 -0.346685 	 0.0600954 	 0.191995 	 0.25209 
23.13 	 -0.201646 	 -0.328358 	 0.0539095 	 0.198566 	 0.252475 
23.14 	 -0.204836 	 -0.309594 	 0.0479241 	 0.204876 	 0.2528 
23.15 	 -0.207837 	 -0.290415 	 0.0421704 	 0.2109 	 0.253071 
23.16 	 -0.210643 	 -0.270845 	 0.0366786 	 0.216613 	 0.253292 
23.17 	 -0.213252 	 -0.250909 	 0.0314776 	 0.221992 	 0.25347 
23.18 	 -0.21566 	 -0.230631 	 0.0265954 	 0.227014 	 0.25361 
23.19 	 -0.217864 	 -0.210039 	 0.0220582 	 0.231659 	 0.253717 
23.2 	 -0.21986 	 -0.189159 	 0.0178905 	 0.235906 	 0.253797 
23.21 	 -0.221646 	 -0.168018 	 0.014115 	 0.239739 	 0.253854 
23.22 	 -0.22322 	 -0.146645 	 0.0107524 	 0.243141 	 0.253893 
23.23 	 -0.224579 	 -0.125069 	 0.00782111 	 0.246097 	 0.253918 
23.24 	 -0.225721 	 -0.103319 	 0.00533744 	 0.248596 	 0.253933 
23.25 	 -0.226645 	 -0.0814259 	 0.00331509 	 0.250626 	 0.253941 
23.26 	 -0.227349 	 -0.059419 	 0.00176531 	 0.25218 	 0.253945 
23.27 	 -0.227833 	 -0.0373292 	 0.000696736 	 0.253249 	 0.253946 
23.28 	 -0.228095 	 -0.0151873 	 0.000115327 	 0.253831 	 0.253946 
23.29 	 -0.228136 	 0.00697583 	 2.43311e-05 	 0.253922 	 0.253946 
23.3 	 -0.227956 	 0.0291292 	 0.000424256 	 0.253522 	 0.253946 
23.31 	 -0.227554 	 0.0512419 	 0.00131287 	 0.252633 	 0.253946 
23.32 	 -0.226931 	 0.0732831 	 0.00268521 	 0.251258 	 0.253943 
23.33 	 -0.226089 	 0.0952221 	 0.00453362 	 0.249403 	 0.253937 
23.34 	 -0.225027 	 0.117028 	 0.00684783 	 0.247077 	 0.253925 
23.35 	 -0.223748 	 0.138672 	 0.009615 	 0.244289 	 0.253904 
23.36 	 -0.222254 	 0.160124 	 0.0128198 	 0.241051 	 0.25387 
23.37 	 -0.220547 	 0.181354 	 0.0164446 	 0.237376 	 0.25382 
23.38 	 -0.218628 	 0.202334 	 0.0204696 	 0.23328 	 0.25375 
23.39 	 -0.216501 	 0.223037 	 0.0248726 	 0.22878 	 0.253653 
23.4 	 -0.214168 	 0.243434 	 0.02963 	 0.223896 	 0.253526 
23.41 	 -0.211633 	 0.263499 	 0.034716 	 0.218647 	 0.253363 
23.42 	 -0.2089 	 0.283208 	 0.0401034 	 0.213055 	 0.253158 
23.43 	 -0.205971 	 0.302534 	 0.0457635 	 0.207143 	 0.252907 
23.44 	 -0.20285 	 0.321455 	 0.0516666 	 0.200936 	 0.252602 
23.45 	 -0.199543 	 0.339947 	 0.0577819 	 0.194459 	 0.25224 
23.46 	 -0.196053 	 0.357988 	 0.0640777 	 0.187737 	 0.251815 
23.47 	 -0.192385 	 0.375558 	 0.0705217 	 0.180799 	 0.251321 
23.48 	 -0.188543 	 0.392636 	 0.0770815 	 0.173673 	 0.250754 
23.49 	 -0.184534 	 0.409204 	 0.083724 	 0.166385 	 0.250109 
23.5 	 -0.180361 	 0.425245 	 0.0904166 	 0.158966 	 0.249382 
23.51 	 -0.176031 	 0.440742 	 0.0971266 	 0.151443 	 0.24857 
23.52 	 -0.171548 	 0.455679 	 0.103822 	 0.143847 	 0.247669 
23.53 	 -0.166919 	 0.470043 	 0.11047 	 0.136207 	 0.246677 
23.54 	 -0.162149 	 0.48382 	 0.117041 	 0.12855 	 0.245592 
23.55 	 -0.157244 	 0.497 	 0.123504 	 0.120907 	 0.244411 
23.56 	 -0.152211 	 0.50957 	 0.129831 	 0.113305 	 0.243136 
23.57 	 -0.147055 	 0.521522 	 0.135993 	 0.105773 	 0.241765 
23.58 	 -0.141783 	 0.532847 	 0.141963 	 0.0983367 	 0.240299 
23.59 	 -0.1364 	 0.543537 	 0.147716 	 0.0910235 	 0.23874 
23.6 	 -0.130914 	 0.553588 	 0.15323 	 0.0838589 	 0.237089 
23.61 	 -0.125331 	 0.562993 	 0.15848 	 0.0768675 	 0.235348 
23.62 	 -0.119656 	 0.571748 	 0.163448 	 0.0700729 	 0.233521 
23.63 	 -0.113898 	 0.579851 	 0.168113 	 0.0634977 	 0.231611 
23.64 	 -0.108062 	 0.587299 	 0.17246 	 0.0571632 	 0.229623 
23.65 	 -0.102154 	 0.594091 	 0.176472 	 0.0510894 	 0.227561 
23.66 	 -0.096182 	 0.600227 	 0.180136 	 0.0452949 	 0.225431 
23.67 	 -0.0901518 	 0.605709 	 0.183441 	 0.039797 	 0.223238 
23.68 	 -0.08407 	 0.610536 	 0.186377 	 0.0346117 	 0.220989 
23.69 	 -0.0779432 	 0.614713 	 0.188936 	 0.0297532 	 0.218689 
23.7 	 -0.0717779 	 0.618241 	 0.191111 	 0.0252343 	 0.216346 
23.71 	 -0.0655806 	 0.621126 	 0.192899 	 0.0210664 	 0.213965 
23.72 	 -0.0593575 	 0.623372 	 0.194296 	 0.0172592 	 0.211555 
23.73 	 -0.0531152 	 0.624983 	 0.195302 	 0.0138208 	 0.209123 
23.74 	 -0.04686 	 0.625967 	 0.195918 	 0.0107577 	 0.206675 
23.75 	 -0.040598 	 0.62633 	 0.196145 	 0.00807505 	 0.20422 
23.76 	 -0.0343354 	 0.626079 	 0.195988 	 0.00577614 	 0.201764 
23.77 	 -0.0280784 	 0.625222 	 0.195451 	 0.00386289 	 0.199314 
23.78 	 -0.021833 	 0.623767 	 0.194542 	 0.00233563 	 0.196878 
23.79 	 -0.015605 	 0.621722 	 0.193269 	 0.00119321 	 0.194462 
23.8 	 -0.00940046 	 0.619097 	 0.191641 	 0.000433003 	 0.192074 
23.81 	 -0.00322499 	 0.615902 	 0.189668 	 5.09628e-05 	 0.189719 
23.82 	 0.00291571 	 0.612146 	 0.187361 	 4.16567e-05 	 0.187403 
23.83 	 0.00901609 	 0.60784 	 0.184734 	 0.000398318 	 0.185133 
23.84 	 0.0150707 	 0.602993 	 0.1818 	 0.0011129 	 0.182913 
23.85 	 0.0210742 	 0.597617 	 0.178573 	 0.00217612 	 0.180749 
23.86 	 0.0270213 	 0.591724 	 0.175068 	 0.00357753 	 0.178646 
23.87 	 0.032907 	 0.585323 	 0.171302 	 0.00530558 	 0.176607 
23.88 	 0.0387261 	 0.578427 	 0.167289 	 0.00734768 	 0.174636 
23.89 	 0.0444739 	 0.571047 	 0.163047 	 0.00969025 	 0.172738 
23.9 	 0.0501455 	 0.563195 	 0.158594 	 0.0123188 	 0.170913 
23.91 	 0.0557363 	 0.554883 	 0.153947 	 0.0152181 	 0.169165 
23.92 	 0.0612417 	 0.546122 	 0.149125 	 0.0183719 	 0.167497 
23.93 	 0.0666573 	 0.536926 	 0.144145 	 0.0217636 	 0.165908 
23.94 	 0.0719788 	 0.527305 	 0.139026 	 0.0253757 	 0.164401 
23.95 	 0.077202 	 0.517273 	 0.133786 	 0.0291902 	 0.162976 
23.96 	 0.0823229 	 0.506842 	 0.128444 	 0.0331888 	 0.161633 
23.97 	 0.0873375 	 0.496023 	 0.123019 	 0.0373527 	 0.160372 
23.98 	 0.0922421 	 0.484828 	 0.117529 	 0.0416626 	 0.159192 
23.99 	 0.0970329 	 0.473272 	 0.111993 	 0.0460992 	 0.158092 
24 	 0.101706 	 0.461364 	 0.106428 	 0.0506428 	 0.157071 
24.01 	 0.106259 	 0.449118 	 0.100854 	 0.0552738 	 0.156127 
24.02 	 0.110688 	 0.436547 	 0.0952864 	 0.0599723 	 0.155259 
24.03 	 0.114989 	 0.423661 	 0.0897441 	 0.0647187 	 0.154463 
24.04 	 0.11916 	 0.410473 	 0.0842439 	 0.0694932 	 0.153737 
24.05 	 0.123197 	 0.396995 	 0.0788024 	 0.0742762 	 0.153079 
24.06 	 0.127099 	 0.383239 	 0.073436 	 0.0790486 	 0.152485 
24.07 	 0.130861 	 0.369217 	 0.0681605 	 0.0837913 	 0.151952 
24.08 	 0.134482 	 0.354941 	 0.0629914 	 0.0884854 	 0.151477 
24.09 	 0.137959 	 0.340422 	 0.0579435 	 0.0931128 	 0.151056 
24.1 	 0.14129 	 0.325672 	 0.0530313 	 0.0976554 	 0.150687 
24.11 	 0.144472 	 0.310704 	 0.0482684 	 0.102096 	 0.150364 
24.12 	 0.147503 	 0.295527 	 0.0436682 	 0.106417 	 0.150086 
24.13 	 0.150382 	 0.280155 	 0.0392434 	 0.110603 	 0.149847 
24.14 	 0.153106 	 0.264598 	 0.0350059 	 0.114639 	 0.149645 
24.15 	 0.155673 	 0.248867 	 0.0309673 	 0.118508 	 0.149475 
24.16 	 0.158083 	 0.232974 	 0.0271384 	 0.122197 	 0.149335 
24.17 	 0.160332 	 0.21693 	 0.0235292 	 0.125692 	 0.149221 
24.18 	 0.162421 	 0.200746 	 0.0201494 	 0.128981 	 0.14913 
24.19 	 0.164347 	 0.184433 	 0.0170077 	 0.132051 	 0.149058 
24.2 	 0.166109 	 0.168002 	 0.0141123 	 0.134891 	 0.149004 
24.21 	 0.167706 	 0.151464 	 0.0114707 	 0.137492 	 0.148963 
24.22 	 0.169138 	 0.13483 	 0.00908956 	 0.139844 	 0.148933 
24.23 	 0.170403 	 0.118111 	 0.00697508 	 0.141938 	 0.148913 
24.24 	 0.1715 	 0.101317 	 0.00513257 	 0.143767 	 0.1489 
24.25 	 0.172429 	 0.0844596 	 0.00356671 	 0.145325 	 0.148892 
24.26 	 0.173189 	 0.0675491 	 0.00228144 	 0.146606 	 0.148887 
24.27 	 0.17378 	 0.0505963 	 0.00127999 	 0.147605 	 0.148885 
24.28 	 0.174201 	 0.0336118 	 0.000564877 	 0.148319 	 0.148884 
24.29 	 0.174452 	 0.0166063 	 0.000137885 	 0.148746 	 0.148884 
24.3 	 0.174533 	 -0.000409555 	 8.38675e-08 	 0.148884 	 0.148884 
24.31 	 0.174444 	 -0.0174252 	 0.000151818 	 0.148732 	 0.148884 
24.32 	 0.174184 	 -0.0344299 	 0.000592709 	 0.148292 	 0.148884 
24.33 	 0.173755 	 -0.0514131 	 0.00132165 	 0.147563 	 0.148885 
24.34 	 0.173156 	 -0.0683641 	 0.00233683 	 0.14655 	 0.148887 
24.35 	 0.172388 	 -0.0852723 	 0.00363568 	 0.145256 	 0.148892 
24.36 	 0.171451 	 -0.102127 	 0.00521496 	 0.143685 	 0.1489 
24.37 	 0.170346 	 -0.118917 	 0.00707066 	 0.141843 	 0.148914 
24.38 	 0.169073 	 -0.135633 	 0.00919811 	 0.139736 	 0.148934 
24.39 	 0.167633 	 -0.152262 	 0.0115919 	 0.137372 	 0.148964 
24.4 	 0.166028 	 -0.168795 	 0.0142459 	 0.13476 	 0.149006 
24.41 	 0.164258 	 -0.185221 	 0.0171533 	 0.131908 	 0.149061 
24.42 	 0.162324 	 -0.201528 	 0.0203067 	 0.128827 	 0.149134 
24.43 	 0.160228 	 -0.217705 	 0.0236978 	 0.125528 	 0.149226 
24.44 	 0.15797 	 -0.233742 	 0.0273177 	 0.122024 	 0.149341 
24.45 	 0.155553 	 -0.249628 	 0.031157 	 0.118326 	 0.149483 
24.46 	 0.152978 	 -0.26535 	 0.0352054 	 0.114448 	 0.149654 
24.47 	 0.150247 	 -0.280899 	 0.0394522 	 0.110405 	 0.149857 
24.48 	 0.147361 	 -0.296262 	 0.0438857 	 0.106212 	 0.150098 
24.49 	 0.144322 	 -0.311429 	 0.048494 	 0.101885 	 0.150379 
24.5 	 0.141133 	 -0.326388 	 0.0532644 	 0.0974389 	 0.150703 
24.51 	 0.137795 	 -0.341126 	 0.0581835 	 0.0928918 	 0.151075 
24.52 	 0.134311 	 -0.355633 	 0.0632376 	 0.0882609 	 0.151498 
24.53 	 0.130683 	 -0.369898 	 0.0684121 	 0.083564 	 0.151976 
24.54 	 0.126914 	 -0.383907 	 0.0736923 	 0.0788195 	 0.152512 
24.55 	 0.123006 	 -0.39765 	 0.0790627 	 0.0740461 	 0.153109 
24.56 	 0.118962 	 -0.411114 	 0.0845074 	 0.069263 	 0.15377 
24.57 	 0.114785 	 -0.424288 	 0.0900101 	 0.0644894 	 0.154499 
24.58 	 0.110477 	 -0.437159 	 0.095554 	 0.0597449 	 0.155299 
24.59 	 0.106043 	 -0.449715 	 0.101122 	 0.0550492 	 0.156171 
24.6 	 0.101484 	 -0.461945 	 0.106697 	 0.050422 	 0.157119 
24.61 	 0.096805 	 -0.473836 	 0.11226 	 0.045883 	 0.158143 
24.62 	 0.0920086 	 -0.485376 	 0.117795 	 0.0414521 	 0.159247 
24.63 	 0.0870987 	 -0.496552 	 0.123282 	 0.0371488 	 0.160431 
24.64 	 0.0820788 	 -0.507353 	 0.128703 	 0.0329924 	 0.161696 
24.65 	 0.0769529 	 -0.517765 	 0.134041 	 0.0290022 	 0.163043 
24.66 	 0.0717248 	 -0.527778 	 0.139275 	 0.025197 	 0.164472 
24.67 	 0.0663987 	 -0.537378 	 0.144388 	 0.0215951 	 0.165983 
24.68 	 0.0609787 	 -0.546554 	 0.149361 	 0.0182145 	 0.167575 
24.69 	 0.0554691 	 -0.555293 	 0.154175 	 0.0150725 	 0.169248 
24.7 	 0.0498743 	 -0.563583 	 0.158813 	 0.012186 	 0.170999 
24.71 	 0.0441989 	 -0.571413 	 0.163256 	 0.00957082 	 0.172827 
24.72 	 0.0384476 	 -0.57877 	 0.167487 	 0.00724239 	 0.17473 
24.73 	 0.0326252 	 -0.585643 	 0.171489 	 0.0052151 	 0.176704 
24.74 	 0.0267364 	 -0.592019 	 0.175243 	 0.00350249 	 0.178746 
24.75 	 0.0207865 	 -0.597888 	 0.178735 	 0.0021171 	 0.180852 
24.76 	 0.0147804 	 -0.603239 	 0.181948 	 0.00107044 	 0.183019 
24.77 	 0.00872347 	 -0.608059 	 0.184868 	 0.000372882 	 0.185241 
24.78 	 0.00262102 	 -0.61234 	 0.18748 	 3.36617e-05 	 0.187514 
24.79 	 -0.00352149 	 -0.616069 	 0.18977 	 6.07642e-05 	 0.189831 
24.8 	 -0.00969849 	 -0.619237 	 0.191727 	 0.000460894 	 0.192188 
24.81 	 -0.0159043 	 -0.621834 	 0.193339 	 0.00123942 	 0.194578 
24.82 	 -0.0221332 	 -0.62385 	 0.194595 	 0.00240031 	 0.196995 
24.83 	 -0.0283794 	 -0.625277 	 0.195486 	 0.00394614 	 0.199432 
24.84 	 -0.0346368 	 -0.626105 	 0.196004 	 0.00587797 	 0.201882 
24.85 	 -0.0408994 	 -0.626327 	 0.196143 	 0.0081954 	 0.204338 
24.86 	 -0.0471613 	 -0.625934 	 0.195897 	 0.0108965 	 0.206793 
24.87 	 -0.0534161 	 -0.62492 	 0.195263 	 0.0139777 	 0.20924 
24.88 	 -0.0596576 	 -0.623278 	 0.194238 	 0.0174341 	 0.211672 
24.89 	 -0.0658795 	 -0.621002 	 0.192822 	 0.0212588 	 0.214081 
24.9 	 -0.0720755 	 -0.618086 	 0.191015 	 0.0254439 	 0.216459 
24.91 	 -0.0782391 	 -0.614527 	 0.188821 	 0.0299793 	 0.218801 
24.92 	 -0.0843638 	 -0.610319 	 0.186244 	 0.0348539 	 0.221098 
24.93 	 -0.0904433 	 -0.60546 	 0.183291 	 0.0400546 	 0.223345 
24.94 	 -0.0964709 	 -0.599947 	 0.179968 	 0.0455671 	 0.225535 
24.95 	 -0.10244 	 -0.593779 	 0.176287 	 0.0513755 	 0.227662 
24.96 	 -0.108344 	 -0.586955 	 0.172258 	 0.0574623 	 0.229721 
24.97 	 -0.114177 	 -0.579476 	 0.167896 	 0.0638089 	 0.231705 
24.98 	 -0.119932 	 -0.571342 	 0.163216 	 0.0703951 	 0.233611 
24.99 	 -0.125602 	 -0.562555 	 0.158234 	 0.0771997 	 0.235434 
25 	 -0.131181 	 -0.553119 	 0.15297 	 0.0842 	 0.23717 
25.01 	 -0.136662 	 -0.543038 	 0.147445 	 0.0913723 	 0.238817 
25.02 	 -0.142039 	 -0.532316 	 0.14168 	 0.098692 	 0.240372 
25.03 	 -0.147306 	 -0.520961 	 0.1357 	 0.106133 	 0.241833 
25.04 	 -0.152456 	 -0.508979 	 0.12953 	 0.11367 	 0.2432 
25.05 	 -0.157484 	 -0.496379 	 0.123196 	 0.121274 	 0.24447 
25.06 	 -0.162382 	 -0.483171 	 0.116727 	 0.128919 	 0.245646 
25.07 	 -0.167145 	 -0.469365 	 0.110152 	 0.136575 	 0.246727 
25.08 	 -0.171767 	 -0.454973 	 0.1035 	 0.144214 	 0.247715 
25.09 	 -0.176243 	 -0.440008 	 0.0968037 	 0.151807 	 0.248611 
25.1 	 -0.180565 	 -0.424485 	 0.0900938 	 0.159325 	 0.249419 
25.11 	 -0.18473 	 -0.408419 	 0.0834029 	 0.166739 	 0.250142 
25.12 	 -0.188732 	 -0.391825 	 0.0767636 	 0.17402 	 0.250783 
25.13 	 -0.192565 	 -0.374723 	 0.0702087 	 0.181138 	 0.251347 
25.14 	 -0.196225 	 -0.35713 	 0.063771 	 0.188066 	 0.251837 
25.15 	 -0.199706 	 -0.339067 	 0.0574832 	 0.194776 	 0.252259 
25.16 	 -0.203005 	 -0.320554 	 0.0513774 	 0.201241 	 0.252618 
25.17 	 -0.206116 	 -0.301613 	 0.0454853 	 0.207435 	 0.25292 
25.18 	 -0.209036 	 -0.282268 	 0.0398376 	 0.213331 	 0.253169 
25.19 	 -0.21176 	 -0.262542 	 0.034464 	 0.218907 	 0.253371 
25.2 	 -0.214285 	 -0.242459 	 0.0293933 	 0.22414 	 0.253533 
25.21 	 -0.216608 	 -0.222047 	 0.0246524 	 0.229006 	 0.253658 
25.22 	 -0.218725 	 -0.20133 	 0.020267 	 0.233486 	 0.253753 
25.23 	 -0.220634 	 -0.180338 	 0.0162608 	 0.237562 	 0.253823 
25.24 	 -0.222331 	 -0.159096 	 0.0126558 	 0.241217 	 0.253872 
25.25 	 -0.223815 	 -0.137635 	 0.00947165 	 0.244433 	 0.253905 
25.26 	 -0.225083 	 -0.115982 	 0.00672595 	 0.2472 	 0.253926 
25.27 	 -0.226134 	 -0.0941689 	 0.00443389 	 0.249504 	 0.253937 
25.28 	 -0.226966 	 -0.0722243 	 0.00260817 	 0.251335 	 0.253943 
25.29 	 -0.227578 	 -0.050179 	 0.00125896 	 0.252687 	 0.253946 
25.3 	 -0.22797 	 -0.0280636 	 0.000393783 	 0.253553 	 0.253946 
25.31 	 -0.228139 	 -0.00590902 	 1.74583e-05 	 0.253929 	 0.253946 
25.32 	 -0.228088 	 0.0162538 	 0.000132093 	 0.253814 	 0.253946 
25.33 	 -0.227814 	 0.0383939 	 0.000737047 	 0.253209 	 0.253946 
25.34 	 -0.22732 	 0.0604804 	 0.00182894 	 0.252116 	 0.253945 
25.35 	 -0.226605 	 0.0824825 	 0.00340168 	 0.250539 	 0.253941 
25.36 	 -0.225671 	 0.10437 	 0.00544652 	 0.248486 	 0.253933 
25.37 	 -0.224518 	 0.126112 	 0.00795207 	 0.245965 	 0.253917 
25.38 	 -0.223149 	 0.147678 	 0.0109045 	 0.242987 	 0.253892 
25.39 	 -0.221565 	 0.169041 	 0.0142874 	 0.239564 	 0.253852 
25.4 	 -0.219769 	 0.19017 	 0.0180823 	 0.235711 	 0.253793 
25.41 	 -0.217763 	 0.211037 	 0.0222683 	 0.231444 	 0.253713 
25.42 	 -0.215549 	 0.231615 	 0.0268227 	 0.226781 	 0.253604 
25.43 	 -0.213131 	 0.251877 	 0.0317209 	 0.221741 	 0.253462 
25.44 	 -0.210513 	 0.271796 	 0.0369365 	 0.216346 	 0.253282 
25.45 	 -0.207697 	 0.291347 	 0.0424416 	 0.210617 	 0.253059 
25.46 	 -0.204687 	 0.310507 	 0.0482072 	 0.204579 	 0.252786 
25.47 	 -0.201488 	 0.32925 	 0.0542029 	 0.198255 	 0.252458 
25.48 	 -0.198104 	 0.347556 	 0.0603976 	 0.191673 	 0.25207 
25.49 	 -0.194538 	 0.365402 	 0.0667595 	 0.184857 	 0.251617 
25.5 	 -0.190797 	 0.382769 	 0.0732559 	 0.177837 	 0.251093 
25.51 	 -0.186885 	 0.399636 	 0.0798543 	 0.170639 	 0.250494 
25.52 	 -0.182806 	 0.415985 	 0.0865218 	 0.163293 	 0.249815 
25.53 	 -0.178567 	 0.4318 	 0.0932256 	 0.155827 	 0.249053 
25.54 	 -0.174172 	 0.447064 	 0.0999333 	 0.148271 	 0.248204 
25.55 	 -0.169627 	 0.461763 	 0.106613 	 0.140652 	 0.247265 
25.56 	 -0.164939 	 0.475883 	 0.113232 	 0.133001 	 0.246234 
25.57 	 -0.160112 	 0.489412 	 0.119762 	 0.125347 	 0.245109 
25.58 	 -0.155152 	 0.502337 	 0.126171 	 0.117718 	 0.243889 
25.59 	 -0.150067 	 0.51465 	 0.132432 	 0.110142 	 0.242574 
25.6 	 -0.144862 	 0.52634 	 0.138517 	 0.102646 	 0.241163 
25.61 	 -0.139542 	 0.5374 	 0.144399 	 0.0952584 	 0.239658 
25.62 	 -0.134116 	 0.547824 	 0.150055 	 0.0880044 	 0.23806 
25.63 	 -0.128588 	 0.557604 	 0.155461 	 0.0809093 	 0.236371 
25.64 	 -0.122966 	 0.566738 	 0.160596 	 0.0739975 	 0.234593 
25.65 	 -0.117255 	 0.57522 	 0.165439 	 0.0672921 	 0.232731 
25.66 	 -0.111464 	 0.583049 	 0.169973 	 0.0608152 	 0.230788 
25.67 	 -0.105597 	 0.590222 	 0.174181 	 0.0545874 	 0.228769 
25.68 	 -0.0996613 	 0.59674 	 0.178049 	 0.0486283 	 0.226678 
25.69 	 -0.093664 	 0.602602 	 0.181564 	 0.042956 	 0.224521 
25.7 	 -0.0876114 	 0.607809 	 0.184716 	 0.0375872 	 0.222303 
25.71 	 -0.08151 	 0.612364 	 0.187495 	 0.032537 	 0.220032 
25.72 	 -0.0753663 	 0.616269 	 0.189894 	 0.0278192 	 0.217713 
25.73 	 -0.0691868 	 0.619527 	 0.191907 	 0.023446 	 0.215353 
25.74 	 -0.0629779 	 0.622144 	 0.193531 	 0.019428 	 0.212959 
25.75 	 -0.056746 	 0.624123 	 0.194765 	 0.0157743 	 0.210539 
25.76 	 -0.0504976 	 0.625471 	 0.195607 	 0.0124924 	 0.2081 
25.77 	 -0.0442387 	 0.626194 	 0.19606 	 0.00958804 	 0.205648 
25.78 	 -0.0379757 	 0.626299 	 0.196125 	 0.00706571 	 0.203191 
25.79 	 -0.0317148 	 0.625793 	 0.195809 	 0.00492813 	 0.200737 
25.8 	 -0.0254619 	 0.624685 	 0.195116 	 0.00317653 	 0.198292 
25.81 	 -0.019223 	 0.622982 	 0.194053 	 0.00181062 	 0.195864 
25.82 	 -0.0130042 	 0.620693 	 0.19263 	 0.000828621 	 0.193459 
25.83 	 -0.00681109 	 0.617828 	 0.190856 	 0.000227315 	 0.191083 
25.84 	 -0.000649498 	 0.614397 	 0.188742 	 2.06706e-06 	 0.188744 
25.85 	 0.00547499 	 0.610409 	 0.1863 	 0.00014688 	 0.186447 
25.86 	 0.0115569 	 0.605876 	 0.183543 	 0.000654443 	 0.184197 
25.87 	 0.0175907 	 0.600806 	 0.180484 	 0.00151618 	 0.182 
25.88 	 0.0235712 	 0.595212 	 0.177139 	 0.00272233 	 0.179861 
25.89 	 0.0294933 	 0.589105 	 0.173522 	 0.00426197 	 0.177784 
25.9 	 0.0353517 	 0.582495 	 0.16965 	 0.00612309 	 0.175774 
25.91 	 0.0411415 	 0.575395 	 0.16554 	 0.00829269 	 0.173833 
25.92 	 0.046858 	 0.567816 	 0.161208 	 0.0107568 	 0.171964 
25.93 	 0.0524963 	 0.55977 	 0.156671 	 0.0135006 	 0.170172 
25.94 	 0.0580519 	 0.551269 	 0.151949 	 0.0165085 	 0.168457 
25.95 	 0.0635202 	 0.542324 	 0.147058 	 0.0197639 	 0.166822 
25.96 	 0.0688969 	 0.532949 	 0.142017 	 0.02325 	 0.165267 
25.97 	 0.0741778 	 0.523155 	 0.136845 	 0.0269491 	 0.163795 
25.98 	 0.0793587 	 0.512954 	 0.131561 	 0.030843 	 0.162404 
25.99 	 0.0844355 	 0.502358 	 0.126182 	 0.0349131 	 0.161095 
26 	 0.0894046 	 0.491381 	 0.120728 	 0.0391405 	 0.159868 
26.01 	 0.0942619 	 0.480033 	 0.115216 	 0.0435058 	 0.158722 
26.02 	 0.099004 	 0.468328 	 0.109666 	 0.0479896 	 0.157655 
26.03 	 0.103627 	 0.456278 	 0.104095 	 0.0525722 	 0.156667 
26.04 	 0.108128 	 0.443894 	 0.0985209 	 0.0572339 	 0.155755 
26.05 	 0.112504 	 0.431189 	 0.092962 	 0.0619548 	 0.154917 
26.06 	 0.116751 	 0.418175 	 0.0874352 	 0.0667153 	 0.154151 
26.07 	 0.120867 	 0.404864 	 0.0819576 	 0.0714958 	 0.153453 
26.08 	 0.124848 	 0.391269 	 0.0765456 	 0.0762767 	 0.152822 
26.09 	 0.128691 	 0.3774 	 0.0712153 	 0.0810389 	 0.152254 
26.1 	 0.132395 	 0.36327 	 0.0659826 	 0.0857635 	 0.151746 
26.11 	 0.135956 	 0.348891 	 0.0608624 	 0.0904319 	 0.151294 
