time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
3.244 	 -0.201999 	 0.518976 	 0.134668 	 0.199259 	 0.333927 
3.245 	 -0.201479 	 0.520939 	 0.135689 	 0.198238 	 0.333927 
3.246 	 -0.200957 	 0.522898 	 0.136711 	 0.197216 	 0.333927 
3.247 	 -0.200433 	 0.524852 	 0.137735 	 0.196192 	 0.333927 
3.248 	 -0.199908 	 0.5268 	 0.138759 	 0.195168 	 0.333927 
3.249 	 -0.19938 	 0.528744 	 0.139785 	 0.194142 	 0.333927 
3.25 	 -0.19885 	 0.530682 	 0.140812 	 0.193115 	 0.333927 
3.251 	 -0.198318 	 0.532615 	 0.14184 	 0.192087 	 0.333927 
3.252 	 -0.197785 	 0.534544 	 0.142868 	 0.191058 	 0.333927 
3.253 	 -0.197249 	 0.536467 	 0.143898 	 0.190029 	 0.333927 
3.254 	 -0.196712 	 0.538385 	 0.144929 	 0.188998 	 0.333927 
3.255 	 -0.196173 	 0.540298 	 0.145961 	 0.187966 	 0.333927 
3.256 	 -0.195631 	 0.542205 	 0.146993 	 0.186934 	 0.333927 
3.257 	 -0.195088 	 0.544108 	 0.148026 	 0.1859 	 0.333927 
3.258 	 -0.194543 	 0.546005 	 0.149061 	 0.184866 	 0.333927 
3.259 	 -0.193996 	 0.547897 	 0.150095 	 0.183832 	 0.333927 
3.26 	 -0.193447 	 0.549783 	 0.151131 	 0.182796 	 0.333927 
3.261 	 -0.192897 	 0.551665 	 0.152167 	 0.18176 	 0.333927 
3.262 	 -0.192344 	 0.553541 	 0.153204 	 0.180723 	 0.333927 
3.263 	 -0.19179 	 0.555411 	 0.154241 	 0.179686 	 0.333927 
3.264 	 -0.191233 	 0.557277 	 0.155279 	 0.178648 	 0.333927 
3.265 	 -0.190675 	 0.559137 	 0.156317 	 0.17761 	 0.333927 
3.266 	 -0.190115 	 0.560991 	 0.157356 	 0.176571 	 0.333927 
3.267 	 -0.189553 	 0.56284 	 0.158395 	 0.175532 	 0.333927 
3.268 	 -0.188989 	 0.564684 	 0.159434 	 0.174493 	 0.333927 
3.269 	 -0.188424 	 0.566523 	 0.160474 	 0.173453 	 0.333927 
3.27 	 -0.187856 	 0.568356 	 0.161514 	 0.172413 	 0.333927 
3.271 	 -0.187287 	 0.570183 	 0.162554 	 0.171373 	 0.333927 
3.272 	 -0.186716 	 0.572005 	 0.163595 	 0.170332 	 0.333927 
3.273 	 -0.186143 	 0.573821 	 0.164635 	 0.169291 	 0.333927 
3.274 	 -0.185568 	 0.575632 	 0.165676 	 0.168251 	 0.333927 
3.275 	 -0.184992 	 0.577438 	 0.166717 	 0.16721 	 0.333927 
3.276 	 -0.184413 	 0.579237 	 0.167758 	 0.166169 	 0.333927 
3.277 	 -0.183833 	 0.581032 	 0.168799 	 0.165128 	 0.333927 
3.278 	 -0.183251 	 0.58282 	 0.16984 	 0.164087 	 0.333927 
3.279 	 -0.182668 	 0.584603 	 0.170881 	 0.163046 	 0.333927 
3.28 	 -0.182082 	 0.586381 	 0.171921 	 0.162006 	 0.333927 
3.281 	 -0.181495 	 0.588152 	 0.172962 	 0.160965 	 0.333927 
3.282 	 -0.180906 	 0.589919 	 0.174002 	 0.159925 	 0.333927 
3.283 	 -0.180315 	 0.591679 	 0.175042 	 0.158885 	 0.333927 
3.284 	 -0.179722 	 0.593434 	 0.176082 	 0.157845 	 0.333927 
3.285 	 -0.179128 	 0.595183 	 0.177121 	 0.156806 	 0.333927 
3.286 	 -0.178532 	 0.596926 	 0.17816 	 0.155767 	 0.333927 
3.287 	 -0.177934 	 0.598663 	 0.179199 	 0.154728 	 0.333927 
3.288 	 -0.177335 	 0.600395 	 0.180237 	 0.15369 	 0.333927 
3.289 	 -0.176733 	 0.602121 	 0.181275 	 0.152652 	 0.333927 
3.29 	 -0.176131 	 0.603841 	 0.182312 	 0.151615 	 0.333927 
3.291 	 -0.175526 	 0.605555 	 0.183348 	 0.150578 	 0.333927 
3.292 	 -0.174919 	 0.607263 	 0.184384 	 0.149542 	 0.333927 
3.293 	 -0.174311 	 0.608966 	 0.18542 	 0.148507 	 0.333927 
3.294 	 -0.173701 	 0.610663 	 0.186454 	 0.147472 	 0.333927 
3.295 	 -0.17309 	 0.612353 	 0.187488 	 0.146438 	 0.333927 
3.296 	 -0.172477 	 0.614038 	 0.188522 	 0.145405 	 0.333927 
3.297 	 -0.171862 	 0.615717 	 0.189554 	 0.144373 	 0.333927 
3.298 	 -0.171245 	 0.61739 	 0.190585 	 0.143342 	 0.333927 
3.299 	 -0.170627 	 0.619057 	 0.191616 	 0.142311 	 0.333927 
3.3 	 -0.170007 	 0.620718 	 0.192646 	 0.141281 	 0.333927 
3.301 	 -0.169386 	 0.622373 	 0.193674 	 0.140253 	 0.333927 
3.302 	 -0.168762 	 0.624022 	 0.194702 	 0.139225 	 0.333927 
3.303 	 -0.168138 	 0.625665 	 0.195729 	 0.138198 	 0.333927 
3.304 	 -0.167511 	 0.627302 	 0.196754 	 0.137173 	 0.333927 
3.305 	 -0.166883 	 0.628933 	 0.197779 	 0.136148 	 0.333927 
3.306 	 -0.166253 	 0.630558 	 0.198802 	 0.135125 	 0.333927 
3.307 	 -0.165622 	 0.632177 	 0.199824 	 0.134103 	 0.333927 
3.308 	 -0.164989 	 0.63379 	 0.200845 	 0.133082 	 0.333927 
3.309 	 -0.164354 	 0.635396 	 0.201864 	 0.132063 	 0.333927 
3.31 	 -0.163718 	 0.636996 	 0.202882 	 0.131045 	 0.333927 
3.311 	 -0.16308 	 0.638591 	 0.203899 	 0.130028 	 0.333927 
3.312 	 -0.162441 	 0.640179 	 0.204914 	 0.129013 	 0.333927 
3.313 	 -0.1618 	 0.64176 	 0.205928 	 0.127999 	 0.333927 
3.314 	 -0.161157 	 0.643336 	 0.206941 	 0.126986 	 0.333927 
3.315 	 -0.160513 	 0.644905 	 0.207952 	 0.125975 	 0.333927 
3.316 	 -0.159868 	 0.646469 	 0.208961 	 0.124966 	 0.333927 
3.317 	 -0.15922 	 0.648026 	 0.209969 	 0.123958 	 0.333927 
3.318 	 -0.158572 	 0.649576 	 0.210975 	 0.122952 	 0.333927 
3.319 	 -0.157921 	 0.651121 	 0.211979 	 0.121948 	 0.333927 
3.32 	 -0.157269 	 0.652659 	 0.212982 	 0.120945 	 0.333927 
3.321 	 -0.156616 	 0.65419 	 0.213983 	 0.119944 	 0.333927 
3.322 	 -0.155961 	 0.655716 	 0.214982 	 0.118945 	 0.333927 
3.323 	 -0.155304 	 0.657235 	 0.215979 	 0.117948 	 0.333927 
3.324 	 -0.154646 	 0.658747 	 0.216974 	 0.116953 	 0.333927 
3.325 	 -0.153987 	 0.660254 	 0.217968 	 0.115959 	 0.333927 
3.326 	 -0.153326 	 0.661754 	 0.218959 	 0.114968 	 0.333927 
3.327 	 -0.152663 	 0.663247 	 0.219948 	 0.113978 	 0.333927 
3.328 	 -0.151999 	 0.664734 	 0.220936 	 0.112991 	 0.333927 
3.329 	 -0.151334 	 0.666215 	 0.221921 	 0.112006 	 0.333927 
3.33 	 -0.150667 	 0.667689 	 0.222904 	 0.111023 	 0.333927 
3.331 	 -0.149999 	 0.669157 	 0.223885 	 0.110041 	 0.333927 
3.332 	 -0.149329 	 0.670618 	 0.224864 	 0.109063 	 0.333927 
3.333 	 -0.148657 	 0.672073 	 0.225841 	 0.108086 	 0.333927 
3.334 	 -0.147985 	 0.673521 	 0.226815 	 0.107112 	 0.333927 
3.335 	 -0.14731 	 0.674963 	 0.227787 	 0.10614 	 0.333927 
3.336 	 -0.146635 	 0.676398 	 0.228757 	 0.10517 	 0.333927 
3.337 	 -0.145958 	 0.677826 	 0.229724 	 0.104203 	 0.333927 
3.338 	 -0.145279 	 0.679249 	 0.230689 	 0.103238 	 0.333927 
3.339 	 -0.144599 	 0.680664 	 0.231652 	 0.102275 	 0.333927 
3.34 	 -0.143918 	 0.682073 	 0.232612 	 0.101315 	 0.333927 
3.341 	 -0.143235 	 0.683475 	 0.233569 	 0.100358 	 0.333927 
3.342 	 -0.142551 	 0.684871 	 0.234524 	 0.099403 	 0.333927 
3.343 	 -0.141865 	 0.68626 	 0.235476 	 0.0984508 	 0.333927 
3.344 	 -0.141178 	 0.687642 	 0.236426 	 0.0975013 	 0.333927 
3.345 	 -0.14049 	 0.689017 	 0.237373 	 0.0965544 	 0.333927 
3.346 	 -0.1398 	 0.690386 	 0.238317 	 0.0956102 	 0.333927 
3.347 	 -0.139109 	 0.691749 	 0.239258 	 0.0946688 	 0.333927 
3.348 	 -0.138417 	 0.693104 	 0.240197 	 0.0937302 	 0.333927 
3.349 	 -0.137723 	 0.694453 	 0.241132 	 0.0927945 	 0.333927 
3.35 	 -0.137028 	 0.695795 	 0.242065 	 0.0918616 	 0.333927 
3.351 	 -0.136331 	 0.69713 	 0.242995 	 0.0909316 	 0.333927 
3.352 	 -0.135634 	 0.698459 	 0.243922 	 0.0900046 	 0.333927 
3.353 	 -0.134934 	 0.699781 	 0.244846 	 0.0890805 	 0.333927 
3.354 	 -0.134234 	 0.701095 	 0.245767 	 0.0881595 	 0.333927 
3.355 	 -0.133532 	 0.702404 	 0.246685 	 0.0872415 	 0.333927 
3.356 	 -0.132829 	 0.703705 	 0.2476 	 0.0863266 	 0.333927 
3.357 	 -0.132125 	 0.704999 	 0.248512 	 0.0854148 	 0.333927 
3.358 	 -0.131419 	 0.706287 	 0.249421 	 0.0845062 	 0.333927 
3.359 	 -0.130712 	 0.707568 	 0.250326 	 0.0836008 	 0.333927 
3.36 	 -0.130004 	 0.708842 	 0.251228 	 0.0826986 	 0.333927 
3.361 	 -0.129295 	 0.710109 	 0.252127 	 0.0817997 	 0.333927 
3.362 	 -0.128584 	 0.711369 	 0.253023 	 0.0809041 	 0.333927 
3.363 	 -0.127872 	 0.712622 	 0.253915 	 0.0800118 	 0.333927 
3.364 	 -0.127159 	 0.713868 	 0.254804 	 0.0791229 	 0.333927 
3.365 	 -0.126444 	 0.715108 	 0.255689 	 0.0782374 	 0.333927 
3.366 	 -0.125728 	 0.71634 	 0.256571 	 0.0773554 	 0.333927 
3.367 	 -0.125011 	 0.717565 	 0.25745 	 0.0764768 	 0.333927 
3.368 	 -0.124293 	 0.718784 	 0.258325 	 0.0756018 	 0.333927 
3.369 	 -0.123574 	 0.719995 	 0.259197 	 0.0747303 	 0.333927 
3.37 	 -0.122853 	 0.7212 	 0.260065 	 0.0738624 	 0.333927 
3.371 	 -0.122131 	 0.722397 	 0.260929 	 0.0729981 	 0.333927 
3.372 	 -0.121408 	 0.723588 	 0.261789 	 0.0721374 	 0.333927 
3.373 	 -0.120684 	 0.724771 	 0.262646 	 0.0712805 	 0.333927 
3.374 	 -0.119959 	 0.725947 	 0.2635 	 0.0704272 	 0.333927 
3.375 	 -0.119232 	 0.727116 	 0.264349 	 0.0695777 	 0.333927 
3.376 	 -0.118505 	 0.728279 	 0.265195 	 0.068732 	 0.333927 
3.377 	 -0.117776 	 0.729434 	 0.266037 	 0.0678901 	 0.333927 
3.378 	 -0.117046 	 0.730582 	 0.266875 	 0.0670521 	 0.333927 
3.379 	 -0.116315 	 0.731723 	 0.267709 	 0.0662179 	 0.333927 
3.38 	 -0.115582 	 0.732856 	 0.268539 	 0.0653877 	 0.333927 
3.381 	 -0.114849 	 0.733983 	 0.269365 	 0.0645614 	 0.333927 
3.382 	 -0.114114 	 0.735102 	 0.270188 	 0.0637391 	 0.333927 
3.383 	 -0.113379 	 0.736215 	 0.271006 	 0.0629208 	 0.333927 
3.384 	 -0.112642 	 0.73732 	 0.27182 	 0.0621066 	 0.333927 
3.385 	 -0.111904 	 0.738418 	 0.27263 	 0.0612964 	 0.333927 
3.386 	 -0.111165 	 0.739509 	 0.273437 	 0.0604904 	 0.333927 
3.387 	 -0.110425 	 0.740592 	 0.274238 	 0.0596885 	 0.333927 
3.388 	 -0.109684 	 0.741669 	 0.275036 	 0.0588908 	 0.333927 
3.389 	 -0.108942 	 0.742738 	 0.27583 	 0.0580973 	 0.333927 
3.39 	 -0.108199 	 0.7438 	 0.276619 	 0.057308 	 0.333927 
3.391 	 -0.107454 	 0.744854 	 0.277404 	 0.056523 	 0.333927 
3.392 	 -0.106709 	 0.745902 	 0.278185 	 0.0557423 	 0.333927 
3.393 	 -0.105962 	 0.746942 	 0.278961 	 0.0549659 	 0.333927 
3.394 	 -0.105215 	 0.747975 	 0.279733 	 0.0541939 	 0.333927 
3.395 	 -0.104466 	 0.749 	 0.280501 	 0.0534263 	 0.333927 
3.396 	 -0.103717 	 0.750018 	 0.281264 	 0.0526631 	 0.333927 
3.397 	 -0.102966 	 0.751029 	 0.282023 	 0.0519043 	 0.333927 
3.398 	 -0.102215 	 0.752033 	 0.282777 	 0.0511501 	 0.333927 
3.399 	 -0.101462 	 0.753029 	 0.283527 	 0.0504003 	 0.333927 
3.4 	 -0.100709 	 0.754018 	 0.284272 	 0.0496551 	 0.333927 
3.401 	 -0.0999543 	 0.755 	 0.285012 	 0.0489145 	 0.333927 
3.402 	 -0.0991988 	 0.755974 	 0.285748 	 0.0481785 	 0.333927 
3.403 	 -0.0984424 	 0.756941 	 0.28648 	 0.0474471 	 0.333927 
3.404 	 -0.097685 	 0.7579 	 0.287207 	 0.0467204 	 0.333927 
3.405 	 -0.0969266 	 0.758853 	 0.287929 	 0.0459983 	 0.333927 
3.406 	 -0.0961673 	 0.759797 	 0.288646 	 0.045281 	 0.333927 
3.407 	 -0.095407 	 0.760735 	 0.289359 	 0.0445684 	 0.333927 
3.408 	 -0.0946458 	 0.761664 	 0.290066 	 0.0438606 	 0.333927 
3.409 	 -0.0938837 	 0.762587 	 0.290769 	 0.0431576 	 0.333927 
3.41 	 -0.0931206 	 0.763502 	 0.291467 	 0.0424594 	 0.333927 
3.411 	 -0.0923567 	 0.764409 	 0.292161 	 0.0417661 	 0.333927 
3.412 	 -0.0915918 	 0.765309 	 0.292849 	 0.0410777 	 0.333927 
3.413 	 -0.090826 	 0.766202 	 0.293533 	 0.0403941 	 0.333927 
3.414 	 -0.0900594 	 0.767087 	 0.294211 	 0.0397156 	 0.333927 
3.415 	 -0.0892919 	 0.767965 	 0.294885 	 0.0390419 	 0.333927 
3.416 	 -0.0885235 	 0.768835 	 0.295554 	 0.0383733 	 0.333927 
3.417 	 -0.0877542 	 0.769698 	 0.296217 	 0.0377097 	 0.333927 
3.418 	 -0.0869841 	 0.770553 	 0.296876 	 0.0370512 	 0.333927 
3.419 	 -0.0862131 	 0.7714 	 0.297529 	 0.0363977 	 0.333927 
3.42 	 -0.0854413 	 0.77224 	 0.298178 	 0.0357493 	 0.333927 
3.421 	 -0.0846686 	 0.773073 	 0.298821 	 0.035106 	 0.333927 
3.422 	 -0.0838951 	 0.773898 	 0.299459 	 0.0344679 	 0.333927 
3.423 	 -0.0831208 	 0.774715 	 0.300092 	 0.033835 	 0.333927 
3.424 	 -0.0823457 	 0.775525 	 0.30072 	 0.0332072 	 0.333927 
3.425 	 -0.0815698 	 0.776327 	 0.301342 	 0.0325847 	 0.333927 
3.426 	 -0.0807931 	 0.777122 	 0.301959 	 0.0319674 	 0.333927 
3.427 	 -0.0800155 	 0.777909 	 0.302571 	 0.0313555 	 0.333927 
3.428 	 -0.0792372 	 0.778689 	 0.303178 	 0.0307488 	 0.333927 
3.429 	 -0.0784582 	 0.779461 	 0.30378 	 0.0301474 	 0.333927 
3.43 	 -0.0776783 	 0.780225 	 0.304376 	 0.0295514 	 0.333927 
3.431 	 -0.0768977 	 0.780982 	 0.304966 	 0.0289607 	 0.333927 
3.432 	 -0.0761164 	 0.781731 	 0.305551 	 0.0283754 	 0.333927 
3.433 	 -0.0753343 	 0.782472 	 0.306131 	 0.0277956 	 0.333927 
3.434 	 -0.0745514 	 0.783206 	 0.306706 	 0.0272212 	 0.333927 
3.435 	 -0.0737679 	 0.783932 	 0.307275 	 0.0266522 	 0.333927 
3.436 	 -0.0729836 	 0.78465 	 0.307838 	 0.0260888 	 0.333927 
3.437 	 -0.0721986 	 0.785361 	 0.308396 	 0.0255308 	 0.333927 
3.438 	 -0.0714128 	 0.786064 	 0.308949 	 0.0249784 	 0.333927 
3.439 	 -0.0706264 	 0.78676 	 0.309495 	 0.0244315 	 0.333927 
3.44 	 -0.0698393 	 0.787447 	 0.310037 	 0.0238902 	 0.333927 
3.441 	 -0.0690515 	 0.788127 	 0.310572 	 0.0233545 	 0.333927 
3.442 	 -0.0682631 	 0.7888 	 0.311103 	 0.0228244 	 0.333927 
3.443 	 -0.0674739 	 0.789464 	 0.311627 	 0.0222999 	 0.333927 
3.444 	 -0.0666841 	 0.790121 	 0.312146 	 0.0217811 	 0.333927 
3.445 	 -0.0658937 	 0.79077 	 0.312659 	 0.021268 	 0.333927 
3.446 	 -0.0651026 	 0.791412 	 0.313166 	 0.0207606 	 0.333927 
3.447 	 -0.0643109 	 0.792045 	 0.313668 	 0.0202589 	 0.333927 
3.448 	 -0.0635185 	 0.792671 	 0.314164 	 0.0197629 	 0.333927 
3.449 	 -0.0627255 	 0.79329 	 0.314654 	 0.0192727 	 0.333927 
3.45 	 -0.0619319 	 0.7939 	 0.315139 	 0.0187883 	 0.333927 
3.451 	 -0.0611377 	 0.794503 	 0.315617 	 0.0183096 	 0.333927 
3.452 	 -0.0603429 	 0.795098 	 0.31609 	 0.0178368 	 0.333927 
3.453 	 -0.0595475 	 0.795685 	 0.316557 	 0.0173698 	 0.333927 
3.454 	 -0.0587516 	 0.796264 	 0.317018 	 0.0169087 	 0.333927 
3.455 	 -0.057955 	 0.796836 	 0.317473 	 0.0164534 	 0.333927 
3.456 	 -0.0571579 	 0.797399 	 0.317923 	 0.0160041 	 0.333927 
3.457 	 -0.0563602 	 0.797955 	 0.318366 	 0.0155606 	 0.333927 
3.458 	 -0.055562 	 0.798503 	 0.318804 	 0.0151231 	 0.333927 
3.459 	 -0.0547632 	 0.799044 	 0.319235 	 0.0146915 	 0.333927 
3.46 	 -0.0539639 	 0.799576 	 0.319661 	 0.0142658 	 0.333927 
3.461 	 -0.0531641 	 0.800101 	 0.320081 	 0.0138462 	 0.333927 
3.462 	 -0.0523637 	 0.800618 	 0.320494 	 0.0134325 	 0.333927 
3.463 	 -0.0515628 	 0.801127 	 0.320902 	 0.0130249 	 0.333927 
3.464 	 -0.0507615 	 0.801628 	 0.321304 	 0.0126232 	 0.333927 
3.465 	 -0.0499596 	 0.802121 	 0.321699 	 0.0122277 	 0.333927 
3.466 	 -0.0491572 	 0.802607 	 0.322089 	 0.0118381 	 0.333927 
3.467 	 -0.0483544 	 0.803084 	 0.322472 	 0.0114547 	 0.333927 
3.468 	 -0.0475511 	 0.803554 	 0.32285 	 0.0110773 	 0.333927 
3.469 	 -0.0467473 	 0.804016 	 0.323221 	 0.0107061 	 0.333927 
3.47 	 -0.045943 	 0.80447 	 0.323586 	 0.0103409 	 0.333927 
3.471 	 -0.0451383 	 0.804916 	 0.323945 	 0.0099819 	 0.333927 
3.472 	 -0.0443332 	 0.805354 	 0.324298 	 0.00962904 	 0.333927 
3.473 	 -0.0435276 	 0.805785 	 0.324645 	 0.00928234 	 0.333927 
3.474 	 -0.0427216 	 0.806207 	 0.324985 	 0.00894181 	 0.333927 
3.475 	 -0.0419152 	 0.806622 	 0.325319 	 0.00860748 	 0.333927 
3.476 	 -0.0411084 	 0.807029 	 0.325648 	 0.00827934 	 0.333927 
3.477 	 -0.0403012 	 0.807427 	 0.325969 	 0.00795742 	 0.333927 
3.478 	 -0.0394935 	 0.807818 	 0.326285 	 0.00764173 	 0.333927 
3.479 	 -0.0386855 	 0.808201 	 0.326595 	 0.00733228 	 0.333927 
3.48 	 -0.0378771 	 0.808576 	 0.326898 	 0.00702908 	 0.333927 
3.481 	 -0.0370684 	 0.808943 	 0.327195 	 0.00673214 	 0.333927 
3.482 	 -0.0362593 	 0.809303 	 0.327485 	 0.00644149 	 0.333927 
3.483 	 -0.0354498 	 0.809654 	 0.32777 	 0.00615712 	 0.333927 
3.484 	 -0.0346399 	 0.809997 	 0.328048 	 0.00587905 	 0.333927 
3.485 	 -0.0338298 	 0.810333 	 0.32832 	 0.00560729 	 0.333927 
3.486 	 -0.0330193 	 0.81066 	 0.328585 	 0.00534185 	 0.333927 
3.487 	 -0.0322085 	 0.81098 	 0.328844 	 0.00508275 	 0.333927 
3.488 	 -0.0313973 	 0.811291 	 0.329097 	 0.00482998 	 0.333927 
3.489 	 -0.0305859 	 0.811595 	 0.329343 	 0.00458357 	 0.333927 
3.49 	 -0.0297741 	 0.811891 	 0.329583 	 0.00434353 	 0.333927 
3.491 	 -0.0289621 	 0.812179 	 0.329817 	 0.00410985 	 0.333927 
3.492 	 -0.0281498 	 0.812458 	 0.330044 	 0.00388255 	 0.333927 
3.493 	 -0.0273372 	 0.81273 	 0.330265 	 0.00366165 	 0.333927 
3.494 	 -0.0265243 	 0.812994 	 0.33048 	 0.00344714 	 0.333927 
3.495 	 -0.0257112 	 0.81325 	 0.330688 	 0.00323904 	 0.333927 
3.496 	 -0.0248978 	 0.813498 	 0.33089 	 0.00303736 	 0.333927 
3.497 	 -0.0240842 	 0.813738 	 0.331085 	 0.0028421 	 0.333927 
3.498 	 -0.0232704 	 0.81397 	 0.331274 	 0.00265328 	 0.333927 
3.499 	 -0.0224563 	 0.814194 	 0.331456 	 0.00247089 	 0.333927 
3.5 	 -0.021642 	 0.81441 	 0.331632 	 0.00229495 	 0.333927 
3.501 	 -0.0208275 	 0.814618 	 0.331801 	 0.00212546 	 0.333927 
3.502 	 -0.0200127 	 0.814818 	 0.331964 	 0.00196243 	 0.333927 
3.503 	 -0.0191978 	 0.81501 	 0.332121 	 0.00180587 	 0.333927 
3.504 	 -0.0183827 	 0.815195 	 0.332271 	 0.00165578 	 0.333927 
3.505 	 -0.0175674 	 0.815371 	 0.332415 	 0.00151217 	 0.333927 
3.506 	 -0.016752 	 0.815539 	 0.332552 	 0.00137505 	 0.333927 
3.507 	 -0.0159364 	 0.815699 	 0.332682 	 0.00124441 	 0.333927 
3.508 	 -0.0151206 	 0.815851 	 0.332807 	 0.00112028 	 0.333927 
3.509 	 -0.0143047 	 0.815995 	 0.332924 	 0.00100264 	 0.333927 
3.51 	 -0.0134886 	 0.816132 	 0.333035 	 0.000891503 	 0.333927 
3.511 	 -0.0126724 	 0.81626 	 0.33314 	 0.000786879 	 0.333927 
3.512 	 -0.0118561 	 0.81638 	 0.333238 	 0.000688768 	 0.333927 
3.513 	 -0.0110396 	 0.816492 	 0.33333 	 0.000597175 	 0.333927 
3.514 	 -0.0102231 	 0.816596 	 0.333415 	 0.000512103 	 0.333927 
3.515 	 -0.00940645 	 0.816693 	 0.333493 	 0.000433555 	 0.333927 
3.516 	 -0.00858971 	 0.816781 	 0.333565 	 0.000361535 	 0.333927 
3.517 	 -0.00777289 	 0.816861 	 0.333631 	 0.000296046 	 0.333927 
3.518 	 -0.00695599 	 0.816933 	 0.33369 	 0.00023709 	 0.333927 
3.519 	 -0.00613903 	 0.816997 	 0.333742 	 0.000184669 	 0.333927 
3.52 	 -0.005322 	 0.817053 	 0.333788 	 0.000138786 	 0.333927 
3.521 	 -0.00450492 	 0.817102 	 0.333827 	 9.94421e-05 	 0.333927 
3.522 	 -0.0036878 	 0.817142 	 0.33386 	 6.66394e-05 	 0.333927 
3.523 	 -0.00287064 	 0.817174 	 0.333887 	 4.03789e-05 	 0.333927 
3.524 	 -0.00205346 	 0.817198 	 0.333906 	 2.06618e-05 	 0.333927 
3.525 	 -0.00123625 	 0.817214 	 0.333919 	 7.48875e-06 	 0.333927 
3.526 	 -0.000419032 	 0.817222 	 0.333926 	 8.60381e-07 	 0.333927 
3.527 	 0.000398191 	 0.817222 	 0.333926 	 7.76923e-07 	 0.333927 
3.528 	 0.00121541 	 0.817214 	 0.33392 	 7.23838e-06 	 0.333927 
3.529 	 0.00203262 	 0.817198 	 0.333907 	 2.02445e-05 	 0.333927 
3.53 	 0.0028498 	 0.817175 	 0.333887 	 3.97947e-05 	 0.333927 
3.531 	 0.00366696 	 0.817143 	 0.333861 	 6.58884e-05 	 0.333927 
3.532 	 0.00448409 	 0.817103 	 0.333828 	 9.85243e-05 	 0.333927 
3.533 	 0.00530117 	 0.817055 	 0.333789 	 0.000137701 	 0.333927 
3.534 	 0.00611819 	 0.816999 	 0.333743 	 0.000183418 	 0.333927 
3.535 	 0.00693516 	 0.816935 	 0.333691 	 0.000235672 	 0.333927 
3.536 	 0.00775206 	 0.816863 	 0.333632 	 0.000294461 	 0.333927 
3.537 	 0.00856888 	 0.816783 	 0.333567 	 0.000359784 	 0.333927 
3.538 	 0.00938562 	 0.816695 	 0.333495 	 0.000431637 	 0.333927 
3.539 	 0.0102023 	 0.816599 	 0.333417 	 0.000510019 	 0.333927 
3.54 	 0.0110188 	 0.816495 	 0.333332 	 0.000594924 	 0.333927 
3.541 	 0.0118353 	 0.816383 	 0.333241 	 0.000686351 	 0.333927 
3.542 	 0.0126516 	 0.816263 	 0.333143 	 0.000784296 	 0.333927 
3.543 	 0.0134678 	 0.816135 	 0.333038 	 0.000888754 	 0.333927 
3.544 	 0.0142838 	 0.815999 	 0.332927 	 0.000999722 	 0.333927 
3.545 	 0.0150998 	 0.815855 	 0.33281 	 0.00111719 	 0.333927 
3.546 	 0.0159156 	 0.815703 	 0.332686 	 0.00124117 	 0.333927 
3.547 	 0.0167312 	 0.815543 	 0.332555 	 0.00137164 	 0.333927 
3.548 	 0.0175466 	 0.815375 	 0.332418 	 0.0015086 	 0.333927 
3.549 	 0.0183619 	 0.815199 	 0.332275 	 0.00165204 	 0.333927 
3.55 	 0.019177 	 0.815015 	 0.332125 	 0.00180196 	 0.333927 
3.551 	 0.019992 	 0.814823 	 0.331969 	 0.00195836 	 0.333927 
3.552 	 0.0208067 	 0.814623 	 0.331806 	 0.00212122 	 0.333927 
3.553 	 0.0216212 	 0.814416 	 0.331636 	 0.00229054 	 0.333927 
3.554 	 0.0224355 	 0.8142 	 0.331461 	 0.00246632 	 0.333927 
3.555 	 0.0232496 	 0.813976 	 0.331278 	 0.00264854 	 0.333927 
3.556 	 0.0240635 	 0.813744 	 0.33109 	 0.00283721 	 0.333927 
3.557 	 0.0248771 	 0.813504 	 0.330895 	 0.0030323 	 0.333927 
3.558 	 0.0256905 	 0.813257 	 0.330693 	 0.00323382 	 0.333927 
3.559 	 0.0265036 	 0.813001 	 0.330485 	 0.00344176 	 0.333927 
3.56 	 0.0273165 	 0.812737 	 0.330271 	 0.0036561 	 0.333927 
3.561 	 0.0281291 	 0.812465 	 0.33005 	 0.00387684 	 0.333927 
3.562 	 0.0289414 	 0.812186 	 0.329823 	 0.00410397 	 0.333927 
3.563 	 0.0297534 	 0.811898 	 0.329589 	 0.00433749 	 0.333927 
3.564 	 0.0305652 	 0.811603 	 0.32935 	 0.00457737 	 0.333927 
3.565 	 0.0313766 	 0.811299 	 0.329103 	 0.00482362 	 0.333927 
3.566 	 0.0321878 	 0.810988 	 0.328851 	 0.00507622 	 0.333927 
3.567 	 0.0329986 	 0.810669 	 0.328592 	 0.00533517 	 0.333927 
3.568 	 0.0338091 	 0.810341 	 0.328326 	 0.00560044 	 0.333927 
3.569 	 0.0346193 	 0.810006 	 0.328055 	 0.00587204 	 0.333927 
3.57 	 0.0354291 	 0.809663 	 0.327777 	 0.00614995 	 0.333927 
3.571 	 0.0362386 	 0.809312 	 0.327493 	 0.00643416 	 0.333927 
3.572 	 0.0370477 	 0.808953 	 0.327202 	 0.00672465 	 0.333927 
3.573 	 0.0378565 	 0.808586 	 0.326905 	 0.00702143 	 0.333927 
3.574 	 0.0386649 	 0.808211 	 0.326602 	 0.00732447 	 0.333927 
