time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
16.57 	 0.0404548 	 -0.807352 	 0.325909 	 0.00801822 	 0.333927 
16.58 	 0.0323628 	 -0.81092 	 0.328795 	 0.00513158 	 0.333927 
16.59 	 0.0242391 	 -0.813693 	 0.331048 	 0.00287878 	 0.333927 
16.6 	 0.0160916 	 -0.815669 	 0.332658 	 0.00126878 	 0.333927 
16.61 	 0.00792838 	 -0.816846 	 0.333619 	 0.000308008 	 0.333927 
16.62 	 -0.000242634 	 -0.817223 	 0.333927 	 2.88468e-07 	 0.333927 
16.63 	 -0.00841341 	 -0.816799 	 0.33358 	 0.000346847 	 0.333927 
16.64 	 -0.0165759 	 -0.815574 	 0.332581 	 0.0013463 	 0.333927 
16.65 	 -0.0247222 	 -0.813551 	 0.330932 	 0.00299467 	 0.333927 
16.66 	 -0.0328443 	 -0.81073 	 0.328642 	 0.00528539 	 0.333927 
16.67 	 -0.0409342 	 -0.807115 	 0.325718 	 0.00820933 	 0.333927 
16.68 	 -0.048984 	 -0.80271 	 0.322172 	 0.0117549 	 0.333927 
16.69 	 -0.0569858 	 -0.79752 	 0.318019 	 0.0159078 	 0.333927 
16.7 	 -0.0649318 	 -0.791549 	 0.313275 	 0.0206518 	 0.333927 
16.71 	 -0.0728142 	 -0.784804 	 0.307959 	 0.0259679 	 0.333927 
16.72 	 -0.0806253 	 -0.777293 	 0.302092 	 0.0318349 	 0.333927 
16.73 	 -0.0883575 	 -0.769022 	 0.295697 	 0.0382297 	 0.333927 
16.74 	 -0.0960032 	 -0.76 	 0.2888 	 0.0451268 	 0.333927 
16.75 	 -0.103555 	 -0.750237 	 0.281428 	 0.0524989 	 0.333927 
16.76 	 -0.111006 	 -0.739743 	 0.27361 	 0.0603169 	 0.333927 
16.77 	 -0.118347 	 -0.728529 	 0.265377 	 0.06855 	 0.333927 
16.78 	 -0.125574 	 -0.716605 	 0.256761 	 0.0771655 	 0.333927 
16.79 	 -0.132677 	 -0.703985 	 0.247797 	 0.0861295 	 0.333927 
16.8 	 -0.139651 	 -0.690681 	 0.23852 	 0.0954068 	 0.333927 
16.81 	 -0.146489 	 -0.676707 	 0.228966 	 0.104961 	 0.333927 
16.82 	 -0.153183 	 -0.662077 	 0.219173 	 0.114754 	 0.333927 
16.83 	 -0.159728 	 -0.646805 	 0.209179 	 0.124748 	 0.333927 
16.84 	 -0.166117 	 -0.630908 	 0.199023 	 0.134904 	 0.333927 
16.85 	 -0.172344 	 -0.614401 	 0.188744 	 0.145182 	 0.333927 
16.86 	 -0.178403 	 -0.597301 	 0.178384 	 0.155542 	 0.333927 
16.87 	 -0.184288 	 -0.579625 	 0.167983 	 0.165944 	 0.333927 
16.88 	 -0.189994 	 -0.561391 	 0.15758 	 0.176347 	 0.333927 
16.89 	 -0.195514 	 -0.542616 	 0.147216 	 0.186711 	 0.333927 
16.9 	 -0.200844 	 -0.52332 	 0.136932 	 0.196995 	 0.333927 
16.91 	 -0.205979 	 -0.503521 	 0.126767 	 0.20716 	 0.333927 
16.92 	 -0.210913 	 -0.48324 	 0.11676 	 0.217167 	 0.333927 
16.93 	 -0.215642 	 -0.462495 	 0.106951 	 0.226976 	 0.333927 
16.94 	 -0.220162 	 -0.441307 	 0.0973761 	 0.236551 	 0.333927 
16.95 	 -0.224467 	 -0.419698 	 0.0880731 	 0.245854 	 0.333927 
16.96 	 -0.228554 	 -0.397687 	 0.0790776 	 0.254849 	 0.333927 
16.97 	 -0.232419 	 -0.375297 	 0.0704241 	 0.263503 	 0.333927 
16.98 	 -0.236059 	 -0.352549 	 0.0621456 	 0.271781 	 0.333927 
16.99 	 -0.239469 	 -0.329466 	 0.0542738 	 0.279653 	 0.333927 
17 	 -0.242647 	 -0.306068 	 0.0468389 	 0.287088 	 0.333927 
17.01 	 -0.24559 	 -0.28238 	 0.0398691 	 0.294058 	 0.333927 
17.02 	 -0.248294 	 -0.258423 	 0.0333911 	 0.300536 	 0.333927 
17.03 	 -0.250757 	 -0.23422 	 0.0274296 	 0.306497 	 0.333927 
17.04 	 -0.252978 	 -0.209795 	 0.0220071 	 0.31192 	 0.333927 
17.05 	 -0.254953 	 -0.185172 	 0.0171443 	 0.316783 	 0.333927 
17.06 	 -0.25668 	 -0.160372 	 0.0128596 	 0.321067 	 0.333927 
17.07 	 -0.25816 	 -0.135421 	 0.00916938 	 0.324758 	 0.333927 
17.08 	 -0.259388 	 -0.110341 	 0.00608756 	 0.327839 	 0.333927 
17.09 	 -0.260366 	 -0.0851567 	 0.00362583 	 0.330301 	 0.333927 
17.1 	 -0.261091 	 -0.0598918 	 0.00179351 	 0.332133 	 0.333927 
17.11 	 -0.261564 	 -0.0345702 	 0.00059755 	 0.333329 	 0.333927 
17.12 	 -0.261783 	 -0.00921591 	 4.24665e-05 	 0.333884 	 0.333927 
17.13 	 -0.261748 	 0.0161471 	 0.000130365 	 0.333797 	 0.333927 
17.14 	 -0.26146 	 0.0414949 	 0.000860913 	 0.333066 	 0.333927 
17.15 	 -0.260918 	 0.0668034 	 0.00223135 	 0.331696 	 0.333927 
17.16 	 -0.260124 	 0.0920486 	 0.00423647 	 0.32969 	 0.333927 
17.17 	 -0.259078 	 0.117207 	 0.0068687 	 0.327058 	 0.333927 
17.18 	 -0.25778 	 0.142254 	 0.0101181 	 0.323809 	 0.333927 
17.19 	 -0.256233 	 0.167166 	 0.0139722 	 0.319955 	 0.333927 
17.2 	 -0.254437 	 0.19192 	 0.0184166 	 0.31551 	 0.333927 
17.21 	 -0.252395 	 0.216491 	 0.0234343 	 0.310493 	 0.333927 
17.22 	 -0.250108 	 0.240858 	 0.0290062 	 0.304921 	 0.333927 
17.23 	 -0.247579 	 0.264995 	 0.0351113 	 0.298816 	 0.333927 
17.24 	 -0.244809 	 0.288881 	 0.0417262 	 0.292201 	 0.333927 
17.25 	 -0.241802 	 0.312493 	 0.0488258 	 0.285101 	 0.333927 
17.26 	 -0.23856 	 0.335807 	 0.056383 	 0.277544 	 0.333927 
17.27 	 -0.235087 	 0.358801 	 0.064369 	 0.269558 	 0.333927 
17.28 	 -0.231385 	 0.381453 	 0.0727532 	 0.261174 	 0.333927 
17.29 	 -0.227459 	 0.403741 	 0.0815036 	 0.252423 	 0.333927 
17.3 	 -0.223312 	 0.425644 	 0.0905866 	 0.24334 	 0.333927 
17.31 	 -0.218948 	 0.447141 	 0.0999674 	 0.23396 	 0.333927 
17.32 	 -0.21437 	 0.468209 	 0.10961 	 0.224317 	 0.333927 
17.33 	 -0.209585 	 0.488829 	 0.119477 	 0.21445 	 0.333927 
17.34 	 -0.204595 	 0.508981 	 0.129531 	 0.204396 	 0.333927 
17.35 	 -0.199407 	 0.528644 	 0.139732 	 0.194194 	 0.333927 
17.36 	 -0.194024 	 0.5478 	 0.150042 	 0.183885 	 0.333927 
17.37 	 -0.188453 	 0.566429 	 0.160421 	 0.173506 	 0.333927 
17.38 	 -0.182697 	 0.584512 	 0.170827 	 0.1631 	 0.333927 
17.39 	 -0.176764 	 0.602033 	 0.181222 	 0.152705 	 0.333927 
17.4 	 -0.170659 	 0.618972 	 0.191563 	 0.142364 	 0.333927 
17.41 	 -0.164387 	 0.635314 	 0.201812 	 0.132115 	 0.333927 
17.42 	 -0.157955 	 0.651042 	 0.211928 	 0.121999 	 0.333927 
17.43 	 -0.151368 	 0.666139 	 0.221871 	 0.112056 	 0.333927 
17.44 	 -0.144634 	 0.680592 	 0.231603 	 0.102324 	 0.333927 
17.45 	 -0.137758 	 0.694384 	 0.241085 	 0.0928423 	 0.333927 
17.46 	 -0.130748 	 0.707502 	 0.25028 	 0.083647 	 0.333927 
17.47 	 -0.123611 	 0.719933 	 0.259152 	 0.0747748 	 0.333927 
17.48 	 -0.116352 	 0.731664 	 0.267666 	 0.0662605 	 0.333927 
17.49 	 -0.10898 	 0.742683 	 0.275789 	 0.0581377 	 0.333927 
17.5 	 -0.101501 	 0.752979 	 0.283488 	 0.0504386 	 0.333927 
17.51 	 -0.0939227 	 0.76254 	 0.290733 	 0.0431934 	 0.333927 
17.52 	 -0.0862526 	 0.771357 	 0.297496 	 0.036431 	 0.333927 
17.53 	 -0.078498 	 0.779421 	 0.303749 	 0.030178 	 0.333927 
17.54 	 -0.0706667 	 0.786724 	 0.309468 	 0.0244593 	 0.333927 
17.55 	 -0.0627661 	 0.793258 	 0.314629 	 0.0192976 	 0.333927 
17.56 	 -0.0548041 	 0.799016 	 0.319213 	 0.0147134 	 0.333927 
17.57 	 -0.0467884 	 0.803993 	 0.323202 	 0.0107249 	 0.333927 
17.58 	 -0.0387269 	 0.808182 	 0.326579 	 0.00734795 	 0.333927 
17.59 	 -0.0306274 	 0.81158 	 0.329331 	 0.00459602 	 0.333927 
17.6 	 -0.0224979 	 0.814183 	 0.331447 	 0.00248006 	 0.333927 
17.61 	 -0.0143464 	 0.815988 	 0.332918 	 0.0010085 	 0.333927 
17.62 	 -0.00618081 	 0.816994 	 0.33374 	 0.000187191 	 0.333927 
17.63 	 0.00199082 	 0.817199 	 0.333907 	 1.94205e-05 	 0.333927 
17.64 	 0.0101605 	 0.816604 	 0.333421 	 0.000505852 	 0.333927 
17.65 	 0.0183202 	 0.815208 	 0.332282 	 0.00164455 	 0.333927 
17.66 	 0.026462 	 0.813014 	 0.330496 	 0.00343097 	 0.333927 
17.67 	 0.0345779 	 0.810023 	 0.328069 	 0.005858 	 0.333927 
17.68 	 0.0426598 	 0.806239 	 0.325011 	 0.00891597 	 0.333927 
17.69 	 0.0507 	 0.801666 	 0.321334 	 0.0125927 	 0.333927 
17.7 	 0.0586905 	 0.796308 	 0.317053 	 0.0168736 	 0.333927 
17.71 	 0.0666236 	 0.790171 	 0.312185 	 0.0217416 	 0.333927 
17.72 	 0.0744914 	 0.783262 	 0.30675 	 0.0271774 	 0.333927 
17.73 	 0.0822863 	 0.775587 	 0.300768 	 0.0331593 	 0.333927 
17.74 	 0.0900006 	 0.767155 	 0.294263 	 0.0396637 	 0.333927 
17.75 	 0.0976269 	 0.757974 	 0.287262 	 0.0466648 	 0.333927 
17.76 	 0.105158 	 0.748053 	 0.279792 	 0.0541349 	 0.333927 
17.77 	 0.112586 	 0.737404 	 0.271883 	 0.0620444 	 0.333927 
17.78 	 0.119903 	 0.726037 	 0.263565 	 0.070362 	 0.333927 
17.79 	 0.127104 	 0.713964 	 0.254872 	 0.0790549 	 0.333927 
17.8 	 0.13418 	 0.701196 	 0.245838 	 0.088089 	 0.333927 
17.81 	 0.141126 	 0.687747 	 0.236498 	 0.0974286 	 0.333927 
17.82 	 0.147933 	 0.673632 	 0.22689 	 0.107037 	 0.333927 
17.83 	 0.154596 	 0.658863 	 0.21705 	 0.116877 	 0.333927 
17.84 	 0.161108 	 0.643457 	 0.207018 	 0.126909 	 0.333927 
17.85 	 0.167463 	 0.627428 	 0.196833 	 0.137094 	 0.333927 
17.86 	 0.173655 	 0.610793 	 0.186534 	 0.147393 	 0.333927 
17.87 	 0.179677 	 0.593568 	 0.176161 	 0.157766 	 0.333927 
17.88 	 0.185524 	 0.575771 	 0.165756 	 0.168171 	 0.333927 
17.89 	 0.191191 	 0.557419 	 0.155358 	 0.178569 	 0.333927 
17.9 	 0.196671 	 0.538532 	 0.145008 	 0.188919 	 0.333927 
17.91 	 0.201959 	 0.519126 	 0.134746 	 0.199181 	 0.333927 
17.92 	 0.207052 	 0.499223 	 0.124612 	 0.209315 	 0.333927 
17.93 	 0.211942 	 0.47884 	 0.114644 	 0.219283 	 0.333927 
17.94 	 0.216627 	 0.457999 	 0.104881 	 0.229045 	 0.333927 
17.95 	 0.221101 	 0.436719 	 0.0953619 	 0.238565 	 0.333927 
17.96 	 0.22536 	 0.415022 	 0.0861218 	 0.247805 	 0.333927 
17.97 	 0.2294 	 0.392929 	 0.0771966 	 0.25673 	 0.333927 
17.98 	 0.233217 	 0.37046 	 0.0686205 	 0.265306 	 0.333927 
17.99 	 0.236808 	 0.347639 	 0.0604264 	 0.273501 	 0.333927 
18 	 0.240169 	 0.324486 	 0.0526456 	 0.281281 	 0.333927 
18.01 	 0.243297 	 0.301024 	 0.0453079 	 0.288619 	 0.333927 
18.02 	 0.246188 	 0.277277 	 0.0384411 	 0.295486 	 0.333927 
18.03 	 0.248841 	 0.253265 	 0.0320716 	 0.301855 	 0.333927 
18.04 	 0.251253 	 0.229013 	 0.0262235 	 0.307703 	 0.333927 
18.05 	 0.253421 	 0.204544 	 0.0209191 	 0.313008 	 0.333927 
18.06 	 0.255343 	 0.17988 	 0.0161785 	 0.317748 	 0.333927 
18.07 	 0.257018 	 0.155047 	 0.0120197 	 0.321907 	 0.333927 
18.08 	 0.258444 	 0.130066 	 0.00845853 	 0.325468 	 0.333927 
18.09 	 0.259619 	 0.104962 	 0.00550846 	 0.328418 	 0.333927 
18.1 	 0.260542 	 0.079758 	 0.00318067 	 0.330746 	 0.333927 
18.11 	 0.261214 	 0.054479 	 0.00148398 	 0.332443 	 0.333927 
18.12 	 0.261632 	 0.0291483 	 0.000424813 	 0.333502 	 0.333927 
18.13 	 0.261797 	 0.00379015 	 7.1826e-06 	 0.33392 	 0.333927 
18.14 	 0.261708 	 -0.0215716 	 0.000232668 	 0.333694 	 0.333927 
18.15 	 0.261365 	 -0.046913 	 0.00110042 	 0.332826 	 0.333927 
18.16 	 0.26077 	 -0.07221 	 0.00260714 	 0.33132 	 0.333927 
18.17 	 0.259921 	 -0.0974386 	 0.00474714 	 0.32918 	 0.333927 
18.18 	 0.258821 	 -0.122575 	 0.0075123 	 0.326415 	 0.333927 
18.19 	 0.25747 	 -0.147595 	 0.0108922 	 0.323035 	 0.333927 
18.2 	 0.25587 	 -0.172475 	 0.0148739 	 0.319053 	 0.333927 
18.21 	 0.254021 	 -0.197192 	 0.0194424 	 0.314485 	 0.333927 
18.22 	 0.251926 	 -0.221722 	 0.0245803 	 0.309347 	 0.333927 
18.23 	 0.249587 	 -0.246041 	 0.0302682 	 0.303659 	 0.333927 
18.24 	 0.247006 	 -0.270127 	 0.0364843 	 0.297443 	 0.333927 
18.25 	 0.244186 	 -0.293956 	 0.0432051 	 0.290722 	 0.333927 
18.26 	 0.241128 	 -0.317506 	 0.0504049 	 0.283522 	 0.333927 
18.27 	 0.237837 	 -0.340753 	 0.0580564 	 0.275871 	 0.333927 
18.28 	 0.234314 	 -0.363676 	 0.0661301 	 0.267797 	 0.333927 
18.29 	 0.230564 	 -0.386252 	 0.0745954 	 0.259331 	 0.333927 
18.3 	 0.22659 	 -0.40846 	 0.0834198 	 0.250507 	 0.333927 
18.31 	 0.222396 	 -0.430278 	 0.0925695 	 0.241357 	 0.333927 
18.32 	 0.217986 	 -0.451684 	 0.102009 	 0.231918 	 0.333927 
18.33 	 0.213364 	 -0.472659 	 0.111703 	 0.222224 	 0.333927 
18.34 	 0.208535 	 -0.49318 	 0.121613 	 0.212313 	 0.333927 
18.35 	 0.203502 	 -0.513229 	 0.131702 	 0.202225 	 0.333927 
18.36 	 0.198272 	 -0.532785 	 0.14193 	 0.191997 	 0.333927 
18.37 	 0.192848 	 -0.55183 	 0.152258 	 0.181669 	 0.333927 
18.38 	 0.187237 	 -0.570344 	 0.162646 	 0.171281 	 0.333927 
18.39 	 0.181443 	 -0.588308 	 0.173053 	 0.160874 	 0.333927 
18.4 	 0.175472 	 -0.605706 	 0.18344 	 0.150487 	 0.333927 
18.41 	 0.169331 	 -0.622519 	 0.193765 	 0.140162 	 0.333927 
18.42 	 0.163024 	 -0.638731 	 0.203988 	 0.129938 	 0.333927 
18.43 	 0.156558 	 -0.654325 	 0.214071 	 0.119856 	 0.333927 
18.44 	 0.14994 	 -0.669286 	 0.223972 	 0.109955 	 0.333927 
18.45 	 0.143175 	 -0.683598 	 0.233653 	 0.100274 	 0.333927 
18.46 	 0.13627 	 -0.697248 	 0.243077 	 0.0908498 	 0.333927 
18.47 	 0.129232 	 -0.71022 	 0.252206 	 0.0817207 	 0.333927 
18.48 	 0.122068 	 -0.722502 	 0.261005 	 0.0729221 	 0.333927 
18.49 	 0.114784 	 -0.734082 	 0.269438 	 0.0644888 	 0.333927 
18.5 	 0.107389 	 -0.744947 	 0.277473 	 0.056454 	 0.333927 
18.51 	 0.0998878 	 -0.755086 	 0.285077 	 0.0488495 	 0.333927 
18.52 	 0.0922893 	 -0.764489 	 0.292222 	 0.0417053 	 0.333927 
18.53 	 0.0846005 	 -0.773146 	 0.298877 	 0.0350496 	 0.333927 
18.54 	 0.0768289 	 -0.781048 	 0.305018 	 0.0289089 	 0.333927 
18.55 	 0.0689821 	 -0.788187 	 0.310619 	 0.0233076 	 0.333927 
18.56 	 0.0610678 	 -0.794555 	 0.315659 	 0.0182678 	 0.333927 
18.57 	 0.0530936 	 -0.800147 	 0.320117 	 0.0138095 	 0.333927 
18.58 	 0.0450674 	 -0.804955 	 0.323976 	 0.00995058 	 0.333927 
18.59 	 0.0369971 	 -0.808975 	 0.327221 	 0.0067063 	 0.333927 
18.6 	 0.0288906 	 -0.812204 	 0.329837 	 0.00408958 	 0.333927 
18.61 	 0.0207557 	 -0.814636 	 0.331816 	 0.00211084 	 0.333927 
18.62 	 0.0126005 	 -0.816271 	 0.333149 	 0.000777977 	 0.333927 
18.63 	 0.00443297 	 -0.817105 	 0.333831 	 9.62907e-05 	 0.333927 
18.64 	 -0.00373892 	 -0.817139 	 0.333858 	 6.84997e-05 	 0.333927 
18.65 	 -0.0119072 	 -0.816373 	 0.333232 	 0.000694715 	 0.333927 
18.66 	 -0.0200637 	 -0.814806 	 0.331954 	 0.00197244 	 0.333927 
18.67 	 -0.0282006 	 -0.812441 	 0.33003 	 0.00389659 	 0.333927 
18.68 	 -0.0363099 	 -0.80928 	 0.327467 	 0.00645949 	 0.333927 
18.69 	 -0.0443836 	 -0.805327 	 0.324276 	 0.00965094 	 0.333927 
18.7 	 -0.0524138 	 -0.800586 	 0.320469 	 0.0134582 	 0.333927 
18.71 	 -0.0603927 	 -0.795061 	 0.316061 	 0.0178662 	 0.333927 
18.72 	 -0.0683124 	 -0.788758 	 0.31107 	 0.0228574 	 0.333927 
18.73 	 -0.0761653 	 -0.781684 	 0.305515 	 0.0284119 	 0.333927 
18.74 	 -0.0839436 	 -0.773847 	 0.299419 	 0.0345077 	 0.333927 
18.75 	 -0.0916397 	 -0.765253 	 0.292806 	 0.0411206 	 0.333927 
18.76 	 -0.0992461 	 -0.755913 	 0.285703 	 0.0482244 	 0.333927 
18.77 	 -0.106755 	 -0.745836 	 0.278136 	 0.055791 	 0.333927 
18.78 	 -0.11416 	 -0.735033 	 0.270136 	 0.0637904 	 0.333927 
18.79 	 -0.121454 	 -0.723513 	 0.261736 	 0.0721912 	 0.333927 
18.8 	 -0.128628 	 -0.71129 	 0.252967 	 0.08096 	 0.333927 
18.81 	 -0.135677 	 -0.698376 	 0.243864 	 0.0900625 	 0.333927 
18.82 	 -0.142594 	 -0.684783 	 0.234464 	 0.0994627 	 0.333927 
18.83 	 -0.149371 	 -0.670527 	 0.224803 	 0.109124 	 0.333927 
18.84 	 -0.156002 	 -0.65562 	 0.214919 	 0.119008 	 0.333927 
18.85 	 -0.162481 	 -0.640079 	 0.204851 	 0.129076 	 0.333927 
18.86 	 -0.168802 	 -0.623919 	 0.194638 	 0.139289 	 0.333927 
18.87 	 -0.174957 	 -0.607157 	 0.18432 	 0.149607 	 0.333927 
18.88 	 -0.180943 	 -0.589808 	 0.173937 	 0.15999 	 0.333927 
18.89 	 -0.186752 	 -0.571891 	 0.16353 	 0.170397 	 0.333927 
18.9 	 -0.192379 	 -0.553423 	 0.153139 	 0.180788 	 0.333927 
18.91 	 -0.197818 	 -0.534423 	 0.142804 	 0.191123 	 0.333927 
18.92 	 -0.203065 	 -0.51491 	 0.132566 	 0.201361 	 0.333927 
18.93 	 -0.208115 	 -0.494902 	 0.122464 	 0.211463 	 0.333927 
18.94 	 -0.212962 	 -0.47442 	 0.112537 	 0.22139 	 0.333927 
18.95 	 -0.217602 	 -0.453483 	 0.102823 	 0.231104 	 0.333927 
18.96 	 -0.22203 	 -0.432112 	 0.0933605 	 0.240566 	 0.333927 
18.97 	 -0.226243 	 -0.410329 	 0.0841848 	 0.249742 	 0.333927 
18.98 	 -0.230235 	 -0.388153 	 0.0753315 	 0.258595 	 0.333927 
18.99 	 -0.234004 	 -0.365607 	 0.0668344 	 0.267093 	 0.333927 
19 	 -0.237546 	 -0.342713 	 0.0587261 	 0.275201 	 0.333927 
19.01 	 -0.240858 	 -0.319492 	 0.0510377 	 0.282889 	 0.333927 
19.02 	 -0.243935 	 -0.295968 	 0.0437984 	 0.290128 	 0.333927 
19.03 	 -0.246776 	 -0.272161 	 0.0370359 	 0.296891 	 0.333927 
19.04 	 -0.249378 	 -0.248097 	 0.030776 	 0.303151 	 0.333927 
19.05 	 -0.251737 	 -0.223796 	 0.0250424 	 0.308885 	 0.333927 
19.06 	 -0.253853 	 -0.199283 	 0.0198569 	 0.31407 	 0.333927 
19.07 	 -0.255722 	 -0.174581 	 0.0152393 	 0.318688 	 0.333927 
19.08 	 -0.257344 	 -0.149714 	 0.0112072 	 0.32272 	 0.333927 
19.09 	 -0.258716 	 -0.124705 	 0.00777565 	 0.326151 	 0.333927 
19.1 	 -0.259838 	 -0.0995775 	 0.00495784 	 0.328969 	 0.333927 
19.11 	 -0.260707 	 -0.0743558 	 0.00276439 	 0.331162 	 0.333927 
19.12 	 -0.261324 	 -0.0490637 	 0.00120363 	 0.332723 	 0.333927 
19.13 	 -0.261688 	 -0.0237252 	 0.000281443 	 0.333645 	 0.333927 
19.14 	 -0.261799 	 0.00163578 	 1.33789e-06 	 0.333926 	 0.333927 
19.15 	 -0.261656 	 0.0269952 	 0.000364371 	 0.333563 	 0.333927 
19.16 	 -0.261259 	 0.0523291 	 0.00136917 	 0.332558 	 0.333927 
19.17 	 -0.260609 	 0.0776135 	 0.00301192 	 0.330915 	 0.333927 
19.18 	 -0.259707 	 0.102824 	 0.00528642 	 0.32864 	 0.333927 
19.19 	 -0.258553 	 0.127938 	 0.00818404 	 0.325743 	 0.333927 
19.2 	 -0.257149 	 0.15293 	 0.0116938 	 0.322233 	 0.333927 
19.21 	 -0.255495 	 0.177777 	 0.0158024 	 0.318124 	 0.333927 
19.22 	 -0.253594 	 0.202456 	 0.0204943 	 0.313433 	 0.333927 
19.23 	 -0.251447 	 0.226943 	 0.0257515 	 0.308175 	 0.333927 
19.24 	 -0.249056 	 0.251214 	 0.0315543 	 0.302373 	 0.333927 
19.25 	 -0.246423 	 0.275247 	 0.0378805 	 0.296046 	 0.333927 
19.26 	 -0.243551 	 0.299018 	 0.0447059 	 0.289221 	 0.333927 
19.27 	 -0.240444 	 0.322505 	 0.0520047 	 0.281922 	 0.333927 
19.28 	 -0.237102 	 0.345685 	 0.059749 	 0.274178 	 0.333927 
19.29 	 -0.233531 	 0.368535 	 0.0679092 	 0.266018 	 0.333927 
19.3 	 -0.229733 	 0.391035 	 0.0764541 	 0.257473 	 0.333927 
19.31 	 -0.225712 	 0.413161 	 0.085351 	 0.248576 	 0.333927 
19.32 	 -0.221471 	 0.434892 	 0.0945657 	 0.239361 	 0.333927 
19.33 	 -0.217015 	 0.456208 	 0.104063 	 0.229864 	 0.333927 
19.34 	 -0.212348 	 0.477087 	 0.113806 	 0.220121 	 0.333927 
19.35 	 -0.207475 	 0.49751 	 0.123758 	 0.210169 	 0.333927 
19.36 	 -0.2024 	 0.517455 	 0.13388 	 0.200047 	 0.333927 
19.37 	 -0.197127 	 0.536903 	 0.144133 	 0.189794 	 0.333927 
19.38 	 -0.191663 	 0.555836 	 0.154477 	 0.17945 	 0.333927 
19.39 	 -0.186012 	 0.574233 	 0.164872 	 0.169055 	 0.333927 
19.4 	 -0.18018 	 0.592078 	 0.175278 	 0.158649 	 0.333927 
19.41 	 -0.174173 	 0.609352 	 0.185655 	 0.148272 	 0.333927 
19.42 	 -0.167995 	 0.626038 	 0.195962 	 0.137965 	 0.333927 
19.43 	 -0.161654 	 0.642119 	 0.206158 	 0.127768 	 0.333927 
19.44 	 -0.155155 	 0.657579 	 0.216205 	 0.117722 	 0.333927 
19.45 	 -0.148505 	 0.672403 	 0.226063 	 0.107864 	 0.333927 
19.46 	 -0.141709 	 0.686574 	 0.235692 	 0.0982348 	 0.333927 
19.47 	 -0.134775 	 0.70008 	 0.245056 	 0.0888709 	 0.333927 
19.48 	 -0.12771 	 0.712906 	 0.254117 	 0.0798095 	 0.333927 
19.49 	 -0.12052 	 0.725039 	 0.262841 	 0.0710862 	 0.333927 
19.5 	 -0.113211 	 0.736467 	 0.271191 	 0.0627354 	 0.333927 
19.51 	 -0.105793 	 0.747177 	 0.279137 	 0.0547901 	 0.333927 
19.52 	 -0.0982703 	 0.75716 	 0.286645 	 0.0472815 	 0.333927 
19.53 	 -0.0906519 	 0.766404 	 0.293687 	 0.0402395 	 0.333927 
19.54 	 -0.0829447 	 0.7749 	 0.300235 	 0.0336918 	 0.333927 
19.55 	 -0.0751564 	 0.78264 	 0.306262 	 0.0276646 	 0.333927 
19.56 	 -0.0672945 	 0.789614 	 0.311745 	 0.0221815 	 0.333927 
19.57 	 -0.0593667 	 0.795817 	 0.316662 	 0.0172645 	 0.333927 
19.58 	 -0.0513808 	 0.801241 	 0.320994 	 0.0129331 	 0.333927 
19.59 	 -0.0433445 	 0.805881 	 0.324722 	 0.00920441 	 0.333927 
19.6 	 -0.0352658 	 0.809733 	 0.327834 	 0.00609337 	 0.333927 
19.61 	 -0.0271525 	 0.812791 	 0.330315 	 0.00361234 	 0.333927 
19.62 	 -0.0190126 	 0.815053 	 0.332156 	 0.00177119 	 0.333927 
19.63 	 -0.0108541 	 0.816517 	 0.33335 	 0.000577268 	 0.333927 
19.64 	 -0.00268492 	 0.81718 	 0.333892 	 3.53232e-05 	 0.333927 
19.65 	 0.00548686 	 0.817043 	 0.333779 	 0.000147517 	 0.333927 
19.66 	 0.0136533 	 0.816105 	 0.333013 	 0.000913402 	 0.333927 
19.67 	 0.0218063 	 0.814367 	 0.331597 	 0.00232993 	 0.333927 
19.68 	 0.0299379 	 0.811832 	 0.329535 	 0.00439145 	 0.333927 
19.69 	 0.0380403 	 0.808501 	 0.326837 	 0.00708975 	 0.333927 
19.7 	 0.0461053 	 0.804379 	 0.323513 	 0.0104141 	 0.333927 
19.71 	 0.0541252 	 0.799469 	 0.319576 	 0.0143512 	 0.333927 
19.72 	 0.0620921 	 0.793777 	 0.315041 	 0.0188855 	 0.333927 
19.73 	 0.0699982 	 0.787309 	 0.309928 	 0.023999 	 0.333927 
19.74 	 0.0778357 	 0.780071 	 0.304256 	 0.0296712 	 0.333927 
19.75 	 0.0855971 	 0.772071 	 0.298047 	 0.0358797 	 0.333927 
19.76 	 0.0932746 	 0.763318 	 0.291327 	 0.0425999 	 0.333927 
19.77 	 0.100861 	 0.753819 	 0.284122 	 0.0498051 	 0.333927 
19.78 	 0.108349 	 0.743586 	 0.27646 	 0.0574669 	 0.333927 
19.79 	 0.11573 	 0.732628 	 0.268372 	 0.0655549 	 0.333927 
19.8 	 0.122999 	 0.720957 	 0.25989 	 0.0740372 	 0.333927 
19.81 	 0.130147 	 0.708585 	 0.251047 	 0.0828804 	 0.333927 
19.82 	 0.137168 	 0.695525 	 0.241877 	 0.0920496 	 0.333927 
19.83 	 0.144055 	 0.681789 	 0.232418 	 0.101509 	 0.333927 
19.84 	 0.150802 	 0.667392 	 0.222706 	 0.111221 	 0.333927 
19.85 	 0.157401 	 0.652349 	 0.212779 	 0.121147 	 0.333927 
19.86 	 0.163847 	 0.636674 	 0.202677 	 0.13125 	 0.333927 
19.87 	 0.170132 	 0.620384 	 0.192438 	 0.141489 	 0.333927 
